Type,M,N,Cond,Norm1/Norm0,Norm2/Norm0,Norm3/Norm0,Norm4/Norm0,Norm5/Norm0,Norm6/Norm0,Norm7/Norm0,Norm8/Norm0,Norm9/Norm0,Norm10/Norm0,Norm11/Norm0,Norm12/Norm0,Norm13/Norm0,Norm14/Norm0,Norm15/Norm0,Norm16/Norm0,Norm17/Norm0,Norm18/Norm0,Norm19/Norm0,Norm20/Norm0,Iter1
1,256,128,10,0.31975,0.171666,0.0845719,0.0463616,0.0278561,0.0169244,0.00885693,0.00557395,0.00341002,0.00191005,0.00097145,0.000483511,0.000316167,0.000158027,9.18E-05,5.05E-05,2.81E-05,1.53E-05,9.71E-06,6.44E-06,1
2,256,128,10,0.215752,0.0811711,0.151268,0.897531,1.94206,0.313192,0.0540428,0.0218663,0.10888,0.00961156,0.00445193,0.00260823,0.115196,0.00631699,0.00168576,0.00335031,0.028173,0.0517026,0.00913038,0.00115484,2
3,256,128,10,0.497326,0.31156,0.238282,0.179717,0.156779,0.116207,0.105273,0.0846257,0.0656983,0.049271,0.0366792,0.0348504,0.0289788,0.0242945,0.0211747,0.0156761,0.0126143,0.0102134,0.00743605,0.00537886,1
4,256,128,10,0.396247,0.240234,0.187186,0.136149,0.0970632,0.079193,0.0563692,0.0389545,0.0334112,0.0242761,0.0180724,0.0137653,0.00977574,0.00737264,0.00481838,0.00383961,0.00295426,0.00211341,0.0015135,0.00120408,1
1,256,256,10,0.00142302,2.32E-11,2.53E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,256,256,10,0.0702588,3.66E-12,8.65E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3,256,256,10,0.530624,0.396781,0.30957,0.237565,0.184532,0.151712,0.122588,0.108203,0.10029,0.0856253,0.0625366,0.0532345,0.0402231,0.0372332,0.0309268,0.0213059,0.0195104,0.0152749,0.0141886,0.0109762,3
4,256,256,10,0.428418,0.250349,0.157716,0.123109,0.108977,0.0874102,0.0676836,0.0590427,0.0464861,0.0406703,0.0360383,0.0281187,0.0238441,0.0185197,0.015397,0.0135277,0.0120833,0.00881058,0.00703698,0.00629743,3
1,512,128,10,0.349524,0.162226,0.0747505,0.0327698,0.0144341,0.00645585,0.00289529,0.00140953,0.000628352,0.000280061,0.00011641,5.38E-05,2.27E-05,9.23E-06,4.39E-06,1.87E-06,8.29E-07,3.21E-07,1.35E-07,5.50E-08,1
2,512,128,10,0.2733,0.11649,0.0900584,0.153557,0.37895,1.12292,0.975267,0.390842,0.103113,0.0222713,0.0438298,0.191698,0.375276,0.227125,0.0304581,0.0101695,0.0171794,0.0695161,0.00338125,0.00136837,2
3,512,128,10,0.463531,0.280029,0.161528,0.103813,0.0652418,0.0424723,0.0242074,0.01475,0.0107549,0.00760494,0.00438034,0.00307567,0.00171964,0.00123961,0.000736708,0.000468209,0.000314721,0.000193096,0.000114159,6.57E-05,1
4,512,128,10,0.427599,0.234857,0.12645,0.0695409,0.0388292,0.0214725,0.0127875,0.00799727,0.00472741,0.00258993,0.00146842,0.0008077,0.000477586,0.000249193,0.000125098,6.90E-05,3.52E-05,1.86E-05,1.07E-05,5.28E-06,1
1,512,256,10,0.345285,0.177216,0.11056,0.0611764,0.0378884,0.0202959,0.0119442,0.00724259,0.00377646,0.00188189,0.00105295,0.000566352,0.000342025,0.000185714,0.000100342,6.14E-05,3.61E-05,2.21E-05,1.28E-05,7.43E-06,4
2,512,256,10,0.144797,0.0831196,0.541289,2.10673,0.752369,0.112543,0.0276661,0.063551,0.573943,0.0126768,0.00766804,0.0039807,0.00563404,0.00270302,0.0163739,0.0831413,0.026773,0.00331346,0.00143229,0.00481161,20
3,512,256,10,0.596497,0.410947,0.282671,0.211436,0.178512,0.147398,0.122781,0.0998908,0.0771681,0.0605976,0.0536034,0.0449493,0.0364509,0.0239156,0.0186017,0.0142198,0.0124756,0.00908629,0.00732759,0.00560481,3
4,512,256,10,0.507974,0.30241,0.198845,0.155465,0.115267,0.0848733,0.0630938,0.0495969,0.0354233,0.0223796,0.0155048,0.0114316,0.00852884,0.00660797,0.00486252,0.00361708,0.00272116,0.00211556,0.00145896,0.00117407,3
1,512,512,10,0.000622327,2.69E-11,4.39E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,512,512,10,0.160655,1.83E-12,2.17E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,512,512,10,0.595344,0.423205,0.346994,0.263671,0.220854,0.177708,0.140702,0.120421,0.106845,0.0856084,0.0675709,0.0502473,0.0462055,0.0377467,0.0301667,0.0252179,0.0203606,0.0149883,0.0124975,0.0102327,3
4,512,512,10,0.438743,0.270494,0.182302,0.141899,0.11522,0.0887205,0.0708555,0.0594453,0.045064,0.0343222,0.0281544,0.0234443,0.0197171,0.0172888,0.013931,0.011682,0.00969903,0.00742464,0.00634021,0.00527429,3
1,1024,128,10,0.287782,0.0897058,0.0296901,0.00963357,0.00315075,0.000978632,0.000313282,0.000103366,3.50E-05,1.16E-05,3.34E-06,1.10E-06,3.13E-07,1.04E-07,2.90E-08,9.51E-09,2.60E-09,7.87E-10,3.02E-10,1.01E-10,1
2,1024,128,10,0.328994,0.151151,0.0958254,0.0909444,0.132293,0.314289,0.586466,0.743031,0.578973,0.319701,0.157073,0.0631054,0.0364682,0.0221918,0.0249868,0.0496467,0.0992819,0.150659,0.202006,0.126904,2
3,1024,128,10,0.460256,0.206702,0.0927142,0.0478756,0.0227416,0.0109744,0.00530606,0.00237152,0.00119188,0.000631292,0.00029547,0.000132426,5.57E-05,2.90E-05,1.35E-05,6.43E-06,2.74E-06,1.25E-06,5.69E-07,2.57E-07,1
4,1024,128,10,0.368144,0.144568,0.0595885,0.0268235,0.0111771,0.00408846,0.00179825,0.000705985,0.00029005,0.000108511,4.30E-05,1.74E-05,8.14E-06,3.12E-06,1.28E-06,4.91E-07,1.95E-07,7.35E-08,2.80E-08,1.06E-08,1
1,1024,256,10,0.33805,0.155453,0.0615039,0.0280529,0.0126142,0.00566507,0.00235741,0.0010626,0.000472871,0.000205309,8.87E-05,3.64E-05,1.68E-05,7.22E-06,3.01E-06,1.24E-06,5.64E-07,2.82E-07,1.22E-07,5.17E-08,4
2,1024,256,10,0.197318,0.0798417,0.174715,0.766268,1.49932,0.418904,0.121474,0.035031,0.0298157,0.164474,0.488978,0.234793,0.0327764,0.011552,0.0216021,0.132641,0.163042,0.0059749,0.00481664,0.0016324,18
3,1024,256,10,0.479199,0.308373,0.186267,0.13017,0.081983,0.0540588,0.0336142,0.0225056,0.0147651,0.00930105,0.00675789,0.00466173,0.00302549,0.00213309,0.00129831,0.000822573,0.000515263,0.000343913,0.000215424,0.000142761,3
4,1024,256,10,0.44068,0.236824,0.130438,0.0733781,0.044199,0.0251366,0.014888,0.00922879,0.00495922,0.00307184,0.00166401,0.000893781,0.000507989,0.000272591,0.000154083,8.42E-05,4.35E-05,2.29E-05,1.18E-05,6.67E-06,3
1,1024,512,10,0.356461,0.181812,0.106234,0.0632716,0.0338478,0.0198148,0.0111381,0.00634244,0.00363618,0.00213166,0.00112888,0.000679942,0.000428728,0.000233719,0.000132309,6.79E-05,3.89E-05,2.14E-05,1.15E-05,6.89E-06,5
2,1024,512,10,0.196425,0.271761,3.1456,2.10657,0.118507,0.0647333,0.278353,2.1093,0.128572,0.0291538,0.0163144,0.00951275,0.00521771,0.0486961,0.218733,0.012557,0.00333856,0.00759843,0.091501,0.0129981,-1
3,1024,512,10,0.540484,0.367771,0.278255,0.21262,0.167197,0.144375,0.112557,0.0895402,0.0787831,0.0618539,0.0496895,0.0397773,0.0316551,0.0247601,0.0187343,0.0148159,0.0121772,0.00956343,0.00801952,0.00648101,3
4,1024,512,10,0.463614,0.289493,0.196424,0.143265,0.102897,0.0785924,0.0622571,0.043724,0.0314917,0.0214086,0.015877,0.0119745,0.00886926,0.00645097,0.00466719,0.00336965,0.00256858,0.00188851,0.00137765,0.000983376,3
1,1024,1024,10,0.000317505,2.90E-11,1.67E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,1024,1024,10,0.31489,5.40E-12,3.95E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,1024,1024,10,0.566302,0.408814,0.305399,0.262742,0.220111,0.175981,0.142063,0.121738,0.104017,0.0821647,0.0696148,0.0549126,0.0472609,0.0373441,0.029558,0.0234445,0.0194604,0.0166665,0.0132967,0.0108551,3
4,1024,1024,10,0.425999,0.257605,0.191436,0.141014,0.119477,0.092627,0.0750428,0.0586809,0.0466444,0.0391131,0.0315143,0.0246246,0.0209424,0.0170392,0.0143651,0.011768,0.00927973,0.00791986,0.00649469,0.0052595,3
1,2048,128,10,0.235279,0.05575,0.0142043,0.00318671,0.000764738,0.000194457,4.26E-05,1.04E-05,2.58E-06,6.70E-07,1.51E-07,3.47E-08,8.17E-09,1.94E-09,4.46E-10,1.06E-10,2.33E-11,5.38E-12,9.14E-13,0,1
2,2048,128,10,0.451465,0.261637,0.15234,0.126266,0.10167,0.0848636,0.101068,0.137929,0.183513,0.239843,0.303204,0.310174,0.366917,0.344397,0.256973,0.170155,0.110783,0.0934567,0.060664,0.03526,2
3,2048,128,10,0.331652,0.12929,0.0481255,0.0185137,0.00590444,0.00242734,0.000820015,0.000296033,0.00010311,3.69E-05,1.27E-05,4.31E-06,1.41E-06,5.95E-07,1.98E-07,6.58E-08,2.20E-08,6.81E-09,2.53E-09,7.17E-10,1
4,2048,128,10,0.275711,0.0885474,0.028507,0.0082887,0.00255578,0.000798008,0.000236871,6.70E-05,1.97E-05,5.06E-06,1.44E-06,4.43E-07,1.25E-07,3.96E-08,1.15E-08,3.47E-09,1.09E-09,2.98E-10,8.12E-11,2.31E-11,1
1,2048,256,10,0.304988,0.102592,0.0344447,0.01195,0.00400591,0.00123324,0.000411458,0.000140072,4.37E-05,1.52E-05,5.18E-06,1.65E-06,5.36E-07,1.86E-07,6.33E-08,1.99E-08,6.45E-09,1.99E-09,6.32E-10,1.91E-10,4
2,2048,256,10,0.272202,0.0955117,0.0954068,0.219862,0.527157,0.922738,0.697963,0.25314,0.0590698,0.0265575,0.0272383,0.0660694,0.157739,0.256594,0.1992,0.0534144,0.0146331,0.00717101,0.00942098,0.0330911,17
3,2048,256,10,0.372823,0.187047,0.0947737,0.0493922,0.0248773,0.0122379,0.00620497,0.00292055,0.00148661,0.000791923,0.000365054,0.000165864,8.54E-05,4.20E-05,2.12E-05,1.04E-05,5.26E-06,2.57E-06,1.30E-06,6.20E-07,2
4,2048,256,10,0.337576,0.140646,0.0609571,0.0272113,0.0114714,0.00464395,0.00188265,0.000763966,0.000335811,0.000139932,5.58E-05,2.25E-05,8.92E-06,3.78E-06,1.65E-06,7.03E-07,3.08E-07,1.21E-07,4.86E-08,2.26E-08,2
1,2048,512,10,0.355657,0.151868,0.0669167,0.0300893,0.0131497,0.00577504,0.00249736,0.00114753,0.000550355,0.000258327,0.000121581,5.40E-05,2.24E-05,9.74E-06,4.28E-06,1.83E-06,8.24E-07,3.69E-07,1.58E-07,6.99E-08,5
2,2048,512,10,0.190773,0.256814,1.03931,3.27056,0.838387,0.145255,0.0580953,0.200819,0.964136,0.633821,0.0873016,0.0238235,0.0590199,0.397595,0.203819,0.012258,0.0136479,0.0927407,0.0643098,0.00400443,-1
3,2048,512,10,0.544128,0.320924,0.200609,0.1307,0.0858694,0.0517383,0.0354204,0.0234131,0.0147948,0.00967991,0.00662494,0.00396476,0.00264412,0.00171159,0.00116182,0.000753375,0.000481603,0.000320156,0.000196098,0.000126599,3
4,2048,512,10,0.456126,0.240546,0.132931,0.0770499,0.0417433,0.0250406,0.0136621,0.00831649,0.00473488,0.0025867,0.00146115,0.00083614,0.000477871,0.000250413,0.000139948,7.89E-05,4.26E-05,2.35E-05,1.32E-05,7.90E-06,3
1,2048,1024,10,0.348973,0.190154,0.110631,0.0650172,0.0385837,0.0222837,0.0118542,0.00664753,0.0039023,0.00239635,0.00141592,0.000861293,0.000524855,0.000322193,0.000184636,0.000105111,5.92E-05,3.49E-05,2.05E-05,1.21E-05,5
2,2048,1024,10,0.330173,1.14641,9.14588,0.664993,0.120804,0.23134,4.07411,0.384804,0.0584137,0.803129,0.033108,0.01943,0.0115374,0.364385,0.0170983,0.0073025,0.0513587,0.192638,0.0134866,0.00369152,-1
3,2048,1024,10,0.547449,0.370771,0.275768,0.222782,0.169895,0.138409,0.114921,0.0913706,0.0726692,0.0593715,0.04704,0.0391308,0.0323843,0.0250087,0.0200746,0.0167603,0.01289,0.0103529,0.0080944,0.00672273,3
4,2048,1024,10,0.467653,0.2916,0.202971,0.148502,0.11397,0.081144,0.0591486,0.0434611,0.0323307,0.0235653,0.0173123,0.0122373,0.00921664,0.00663548,0.00491821,0.00368096,0.00271416,0.00192797,0.00143504,0.00102392,3
1,2048,2048,10,0.000436841,3.60E-11,5.20E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,2048,2048,10,0.228869,3.40E-12,3.04E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,2048,2048,10,0.579954,0.421956,0.32375,0.272504,0.221563,0.176526,0.14881,0.125805,0.103968,0.0839012,0.0694736,0.0572936,0.0481299,0.0396666,0.0336059,0.0278152,0.0224518,0.0184473,0.0150905,0.0119546,3
4,2048,2048,10,0.442361,0.267578,0.190829,0.140971,0.113548,0.0898718,0.0767642,0.0656574,0.0540718,0.0440607,0.0353966,0.0291738,0.0242957,0.0199276,0.0162673,0.0136503,0.0113057,0.00911906,0.00734951,0.006095,3
1,4096,128,10,0.158675,0.0270663,0.0042408,0.000681013,0.000113237,1.86E-05,3.47E-06,5.90E-07,9.37E-08,1.70E-08,3.00E-09,4.74E-10,8.69E-11,1.51E-11,2.75E-12,4.47E-13,0,0,0,0,1
2,4096,128,10,0.509752,0.340528,0.268635,0.208048,0.208006,0.177539,0.17166,0.181329,0.14749,0.117874,0.101406,0.0989292,0.09219,0.0990841,0.0945178,0.0798706,0.0740088,0.0712686,0.0596206,0.0511664,2
3,4096,128,10,0.246273,0.0607703,0.0155265,0.00384121,0.000979725,0.000258538,5.98E-05,1.62E-05,3.82E-06,9.98E-07,2.22E-07,5.99E-08,1.50E-08,3.54E-09,9.12E-10,2.09E-10,5.86E-11,1.53E-11,3.35E-12,8.42E-13,1
4,4096,128,10,0.202516,0.0414183,0.00885372,0.00190173,0.00038724,8.90E-05,1.92E-05,4.12E-06,8.92E-07,1.80E-07,4.00E-08,7.86E-09,1.72E-09,3.08E-10,6.86E-11,1.26E-11,2.68E-12,5.42E-13,0,0,1
1,4096,256,10,0.244963,0.0561488,0.0141725,0.00344981,0.000851405,0.000214117,5.19E-05,1.29E-05,3.30E-06,7.64E-07,1.99E-07,5.03E-08,1.17E-08,2.73E-09,6.21E-10,1.50E-10,3.72E-11,9.23E-12,2.19E-12,5.52E-13,4
2,4096,256,10,0.427024,0.223317,0.137295,0.114559,0.134453,0.224089,0.364038,0.556182,0.655426,0.484545,0.284359,0.125973,0.0708486,0.0400737,0.025712,0.0214706,0.033644,0.0575316,0.101454,0.138568,16
3,4096,256,10,0.342266,0.114998,0.044104,0.0161355,0.00623664,0.0020708,0.00075865,0.000279694,9.50E-05,3.73E-05,1.33E-05,4.98E-06,1.79E-06,6.23E-07,2.19E-07,7.79E-08,2.86E-08,9.93E-09,3.82E-09,1.38E-09,2
4,4096,256,10,0.304866,0.0882755,0.0286295,0.00918638,0.00298124,0.000842853,0.000255644,7.65E-05,2.47E-05,8.25E-06,2.52E-06,7.45E-07,2.36E-07,7.15E-08,2.19E-08,7.03E-09,2.16E-09,6.20E-10,1.77E-10,4.58E-11,2
1,4096,512,10,0.286143,0.09452,0.0320209,0.0111783,0.00358234,0.00115606,0.000375951,0.000124461,4.25E-05,1.44E-05,4.82E-06,1.57E-06,5.29E-07,1.71E-07,5.75E-08,1.83E-08,6.22E-09,2.01E-09,6.65E-10,2.21E-10,4
2,4096,512,10,0.30427,0.221576,0.524748,1.78635,2.64507,0.914019,0.225395,0.0622504,0.0711866,0.273297,0.733817,0.397333,0.0946077,0.0226406,0.0183106,0.0748147,0.25418,0.0844753,0.0172314,0.00558799,-1
3,4096,512,10,0.410527,0.199296,0.0991347,0.0489493,0.0239068,0.0116114,0.00574763,0.00276657,0.00137354,0.000702476,0.000335545,0.000170842,8.11E-05,4.07E-05,2.11E-05,1.01E-05,4.90E-06,2.42E-06,1.18E-06,5.84E-07,3
4,4096,512,10,0.354058,0.145629,0.061827,0.0259456,0.0114246,0.00485166,0.00207787,0.000887642,0.000360888,0.000155697,6.17E-05,2.62E-05,1.13E-05,5.16E-06,2.13E-06,9.45E-07,3.82E-07,1.68E-07,7.18E-08,3.02E-08,3
1,4096,1024,10,0.361465,0.153542,0.0681164,0.0305358,0.0142384,0.00637698,0.00285796,0.00128278,0.000587727,0.000265845,0.000116964,5.04E-05,2.28E-05,1.03E-05,4.49E-06,1.98E-06,8.77E-07,4.00E-07,1.78E-07,7.97E-08,5
2,4096,1024,10,0.346438,0.658859,6.10571,1.95919,0.166733,0.137054,1.3536,1.6842,0.150388,0.0493697,0.133612,0.795431,0.190075,0.0251985,0.031343,0.366652,0.130828,0.0121759,0.0128122,0.19662,-1
3,4096,1024,10,0.533767,0.311306,0.208945,0.129286,0.0881856,0.0550721,0.0354957,0.0232451,0.0146228,0.0102759,0.00667057,0.00427107,0.00278261,0.00179791,0.00113094,0.000752458,0.000491079,0.000324426,0.000215815,0.000142401,3
4,4096,1024,10,0.462585,0.241562,0.139492,0.0786225,0.0425361,0.0240957,0.0138662,0.00792638,0.00450727,0.00255581,0.00140086,0.00084813,0.000476475,0.000285834,0.000164273,9.17E-05,5.15E-05,2.96E-05,1.66E-05,9.60E-06,3
1,4096,2048,10,0.341139,0.17304,0.097378,0.0548357,0.030574,0.0178663,0.0104676,0.00620669,0.00363825,0.00219418,0.00132469,0.000763255,0.000451826,0.000260829,0.000150816,8.62E-05,4.99E-05,2.80E-05,1.61E-05,9.53E-06,6
2,4096,2048,10,0.234206,1.00211,6.1178,0.27383,0.0796671,0.524293,1.92744,0.079999,0.0437473,1.04021,0.0215486,0.0121129,0.00675905,0.0157969,0.00414491,0.0209106,0.0682864,0.00410361,0.00278614,0.0473064,-1
3,4096,2048,10,0.574131,0.382171,0.294352,0.223316,0.175526,0.136402,0.110752,0.0894766,0.0711042,0.0551066,0.0462194,0.0364155,0.0295742,0.024626,0.0202195,0.0159212,0.0128061,0.0108215,0.0085793,0.0070754,3
4,4096,2048,10,0.479782,0.297203,0.203729,0.144734,0.10202,0.0757072,0.054858,0.0394755,0.0296805,0.0218421,0.0164123,0.012104,0.00909284,0.00693819,0.00514187,0.0037959,0.00286204,0.00210983,0.00153773,0.00114469,3
1,4096,4096,10,0.000106288,4.56E-11,4.34E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2,4096,4096,10,0.940569,2.13E-12,9.88E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,4096,4096,10,0.571374,0.427619,0.328208,0.272517,0.217646,0.18668,0.154301,0.123662,0.10389,0.0875308,0.0713885,0.0580832,0.0473783,0.0395148,0.0329286,0.0264924,0.0219561,0.0183807,0.0151808,0.0124942,3
4,4096,4096,10,0.432913,0.270493,0.194633,0.147395,0.115591,0.094936,0.0748735,0.06276,0.0524042,0.0439234,0.0365354,0.0294582,0.0248057,0.0205126,0.0169687,0.0140165,0.0113284,0.00924127,0.00767919,0.00631841,3
1,8192,128,10,0.148374,0.0178445,0.00218661,0.000261927,3.35E-05,4.25E-06,4.89E-07,6.32E-08,6.88E-09,8.26E-10,9.70E-11,1.14E-11,1.35E-12,1.82E-13,0,0,0,0,0,0,1
2,8192,128,10,0.507478,0.293294,0.20454,0.138345,0.0957795,0.0636976,0.0416905,0.031807,0.0251586,0.0173181,0.0117158,0.00840955,0.00539354,0.00378184,0.00245551,0.00166578,0.00111883,0.000964031,0.000685908,0.000436561,1
3,8192,128,10,0.208357,0.0437692,0.00730194,0.00132287,0.000267162,4.49E-05,8.36E-06,1.62E-06,3.19E-07,5.24E-08,9.11E-09,1.66E-09,2.91E-10,5.56E-11,9.61E-12,1.68E-12,3.14E-13,0,0,0,1
4,8192,128,10,0.182357,0.0292744,0.00403034,0.00065506,9.98E-05,1.47E-05,2.10E-06,2.89E-07,4.69E-08,6.93E-09,1.07E-09,1.58E-10,2.37E-11,3.55E-12,5.75E-13,0,0,0,0,0,1
1,8192,256,10,0.159415,0.0261926,0.00473721,0.000879264,0.000141305,2.55E-05,4.42E-06,7.47E-07,1.32E-07,2.39E-08,4.17E-09,7.34E-10,1.29E-10,2.10E-11,3.46E-12,6.22E-13,0,0,0,0,4
2,8192,256,10,0.483392,0.267175,0.185469,0.147975,0.122732,0.109968,0.109321,0.131462,0.158221,0.19527,0.235918,0.246173,0.268509,0.247338,0.208557,0.169399,0.134848,0.0929491,0.062279,0.0464243,14
3,8192,256,10,0.252555,0.0721116,0.0189323,0.0053947,0.00131288,0.000326426,7.98E-05,2.32E-05,5.84E-06,1.39E-06,3.62E-07,9.40E-08,2.17E-08,5.48E-09,1.33E-09,3.49E-10,9.20E-11,2.26E-11,5.69E-12,1.45E-12,2
4,8192,256,10,0.208574,0.0475749,0.0107306,0.00244256,0.000576219,0.000123039,2.55E-05,5.67E-06,1.16E-06,2.32E-07,4.81E-08,1.01E-08,2.26E-09,4.74E-10,9.82E-11,2.03E-11,4.69E-12,1.03E-12,2.09E-13,0,2
1,8192,512,10,0.228924,0.0570106,0.0137862,0.00337739,0.000806293,0.000193552,4.75E-05,1.22E-05,2.82E-06,6.43E-07,1.57E-07,4.03E-08,9.49E-09,2.38E-09,5.87E-10,1.40E-10,3.57E-11,9.16E-12,2.20E-12,5.45E-13,4
2,8192,512,10,0.364668,0.233156,0.284388,0.668427,1.56522,1.55663,0.732348,0.205842,0.0785901,0.0488228,0.0675096,0.146103,0.34426,0.377173,0.142827,0.044601,0.0174803,0.0104728,0.0179678,0.045495,-1
3,8192,512,10,0.346569,0.125039,0.0442968,0.0165353,0.00592461,0.0021512,0.000826804,0.000294542,0.000110751,3.97E-05,1.58E-05,5.63E-06,2.05E-06,7.31E-07,2.65E-07,9.78E-08,3.81E-08,1.43E-08,5.17E-09,1.77E-09,2
4,8192,512,10,0.295867,0.091404,0.028078,0.00885284,0.00268983,0.00085547,0.000255176,8.06E-05,2.59E-05,7.99E-06,2.52E-06,7.58E-07,2.43E-07,7.31E-08,2.32E-08,6.96E-09,2.10E-09,6.27E-10,1.78E-10,5.26E-11,2
1,8192,1024,10,0.296099,0.0986572,0.0320274,0.0105946,0.00356709,0.00119083,0.00037731,0.000128101,4.28E-05,1.43E-05,4.84E-06,1.55E-06,5.28E-07,1.76E-07,5.59E-08,1.92E-08,6.44E-09,2.17E-09,7.06E-10,2.44E-10,5
2,8192,1024,10,0.348833,0.686061,3.2803,3.80965,0.723679,0.146404,0.113139,0.359691,1.52375,0.432298,0.0984878,0.0332017,0.0655886,0.321616,0.344803,0.0599361,0.0133272,0.0123562,0.0911694,0.115574,-1
3,8192,1024,10,0.429779,0.208646,0.100025,0.0472337,0.02383,0.0115552,0.00564532,0.00285755,0.00141727,0.000705155,0.000342014,0.000170949,8.53E-05,4.20E-05,2.07E-05,9.95E-06,4.97E-06,2.43E-06,1.19E-06,5.75E-07,3
4,8192,1024,10,0.369474,0.151436,0.0625539,0.026474,0.011333,0.00455778,0.00189813,0.000788588,0.000333397,0.000139588,6.12E-05,2.64E-05,1.12E-05,4.71E-06,2.00E-06,8.09E-07,3.34E-07,1.44E-07,6.16E-08,2.52E-08,3
1,8192,2048,10,0.349393,0.150361,0.0649726,0.0281254,0.0123121,0.00553562,0.00248685,0.00111147,0.000502153,0.000228208,0.000102175,4.47E-05,2.04E-05,9.34E-06,4.09E-06,1.82E-06,8.34E-07,3.63E-07,1.59E-07,7.00E-08,5
2,8192,2048,10,0.241768,0.97572,5.20887,0.681495,0.0874332,0.202776,1.94777,0.343541,0.0389901,0.0730994,0.838522,0.142406,0.0174201,0.028156,0.361028,0.0337013,0.006511,0.0447941,0.0649101,0.00387169,-1
3,8192,2048,10,0.50147,0.315024,0.193669,0.12673,0.0801491,0.0508661,0.0328465,0.0212643,0.0136401,0.0088517,0.0058198,0.00386228,0.00246907,0.00165196,0.00107199,0.000688807,0.000460445,0.000300273,0.000193459,0.000125982,3
4,8192,2048,10,0.441561,0.235588,0.127197,0.0700571,0.0389672,0.0217505,0.0123062,0.00695215,0.00384298,0.00220888,0.00128094,0.000729546,0.000417183,0.000234775,0.000130878,7.39E-05,4.23E-05,2.40E-05,1.35E-05,7.69E-06,3
1,8192,4096,10,0.347946,0.175052,0.0946974,0.0547467,0.0317073,0.0188788,0.0109828,0.00630495,0.00362651,0.00212659,0.00124472,0.00071359,0.000410133,0.000234312,0.000135892,7.78E-05,4.42E-05,2.54E-05,1.43E-05,8.21E-06,6
2,8192,4096,10,0.928916,15.8136,2.31472,0.253335,0.692422,8.95973,0.305399,0.128827,4.64846,0.216107,0.0671164,0.0369342,0.0214276,0.0128595,0.101889,0.437783,0.00816379,0.0177969,0.285061,0.0101029,-1
3,8192,4096,10,0.558864,0.389592,0.291246,0.223003,0.170907,0.135406,0.107937,0.0865517,0.0704703,0.0556044,0.045506,0.0372377,0.0302767,0.0249508,0.0201486,0.0167901,0.0137804,0.0113418,0.00930656,0.00765549,3
4,8192,4096,10,0.475564,0.300516,0.201774,0.142697,0.102923,0.0742762,0.0551512,0.0405354,0.0306218,0.0226142,0.0172887,0.0126379,0.00965284,0.00719122,0.00529857,0.00396328,0.0029472,0.00216155,0.00158348,0.00117467,3
1,8192,8192,10,0.000250451,6.08E-11,6.44E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2,8192,8192,10,0.399194,5.17E-12,5.64E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,8192,8192,10,0.555323,0.418549,0.330481,0.268046,0.220359,0.183152,0.151608,0.126869,0.104499,0.0871388,0.0715651,0.0595491,0.0485917,0.0399426,0.0327807,0.0265933,0.0218958,0.0180295,0.0147157,0.0120824,3
4,8192,8192,10,0.430835,0.269993,0.193272,0.148626,0.118656,0.0968897,0.0791508,0.0641336,0.0527262,0.0437541,0.0362173,0.0298665,0.0243625,0.0199688,0.0167852,0.0139296,0.0115405,0.00940493,0.00775589,0.00631872,3
1,16384,128,10,0.0877115,0.00704759,0.000654633,5.87E-05,4.48E-06,3.57E-07,3.48E-08,3.19E-09,2.73E-10,2.22E-11,1.86E-12,1.49E-13,0,0,0,0,0,0,0,0,1
2,16384,128,10,0.409946,0.188299,0.0977689,0.0447279,0.0220895,0.0105479,0.00479177,0.00249967,0.00123879,0.000588205,0.00026312,0.000138206,5.24E-05,2.52E-05,1.15E-05,5.06E-06,2.34E-06,1.18E-06,6.23E-07,3.13E-07,1
3,16384,128,10,0.127524,0.0189633,0.00261805,0.000317832,3.70E-05,5.18E-06,7.27E-07,1.02E-07,1.30E-08,1.67E-09,1.95E-10,2.48E-11,3.36E-12,4.66E-13,0,0,0,0,0,0,1
4,16384,128,10,0.106369,0.0118342,0.00136128,0.000135494,1.43E-05,1.69E-06,1.77E-07,1.99E-08,2.21E-09,2.52E-10,2.53E-11,2.83E-12,3.08E-13,0,0,0,0,0,0,0,1
1,16384,256,10,0.127728,0.0169044,0.00206434,0.000264416,3.47E-05,4.26E-06,5.26E-07,7.07E-08,8.94E-09,1.10E-09,1.49E-10,1.88E-11,2.19E-12,2.71E-13,0,0,0,0,0,0,4
